player,year,team,round
"Pittard, Jasper",2016,padelaide,R13
"Pittard, Jasper",2016,padelaide,R15
"Pittard, Jasper",2016,padelaide,R16
"Pittard, Jasper",2016,padelaide,R17
"Pittard, Jasper",2016,padelaide,R18
"Pittard, Jasper",2016,padelaide,R19
"Pittard, Jasper",2016,padelaide,R20
"Pittard, Jasper",2016,padelaide,R21
"Pittard, Jasper",2016,padelaide,R22
"Pittard, Jasper",2016,padelaide,R23
"Polec, Jared",2016,padelaide,R1
"Polec, Jared",2016,padelaide,R2
"Polec, Jared",2016,padelaide,R3
"Polec, Jared",2016,padelaide,R4
"Polec, Jared",2016,padelaide,R6
"Polec, Jared",2016,padelaide,R7
"Polec, Jared",2016,padelaide,R8
"Polec, Jared",2016,padelaide,R9
"Polec, Jared",2016,padelaide,R10
"Polec, Jared",2016,padelaide,R11
"Polec, Jared",2016,padelaide,R12
"Polec, Jared",2016,padelaide,R18
"Polec, Jared",2016,padelaide,R19
"Polec, Jared",2016,padelaide,R20
"Polec, Jared",2016,padelaide,R21
"Polec, Jared",2016,padelaide,R22
"Polec, Jared",2016,padelaide,R23
"Schulz, Jay",2016,padelaide,R1
"Schulz, Jay",2016,padelaide,R15
"Schulz, Jay",2016,padelaide,R16
"Schulz, Jay",2016,padelaide,R17
"Schulz, Jay",2016,padelaide,R18
"Schulz, Jay",2016,padelaide,R22
"Schulz, Jay",2016,padelaide,R23
"Snelling, Will",2016,padelaide,R23
"Stewart, Paul",2016,padelaide,R3
"Stewart, Paul",2016,padelaide,R5
"Stewart, Paul",2016,padelaide,R6
"Stewart, Paul",2016,padelaide,R7
"Stewart, Paul",2016,padelaide,R8
"Stewart, Paul",2016,padelaide,R9
"Stewart, Paul",2016,padelaide,R10
"Stewart, Paul",2016,padelaide,R11
"Stewart, Paul",2016,padelaide,R12
"Stewart, Paul",2016,padelaide,R13
"Stewart, Paul",2016,padelaide,R17
"Stewart, Paul",2016,padelaide,R18
"Stewart, Paul",2016,padelaide,R19
"Stewart, Paul",2016,padelaide,R20
"Toumpas, Jimmy",2016,padelaide,R2
"Toumpas, Jimmy",2016,padelaide,R3
"Toumpas, Jimmy",2016,padelaide,R4
"Toumpas, Jimmy",2016,padelaide,R5
"Toumpas, Jimmy",2016,padelaide,R6
"Toumpas, Jimmy",2016,padelaide,R7
"Toumpas, Jimmy",2016,padelaide,R19
"Toumpas, Jimmy",2016,padelaide,R22
"Trengove, Jackson",2016,padelaide,R1
"Trengove, Jackson",2016,padelaide,R2
"Trengove, Jackson",2016,padelaide,R3
"Trengove, Jackson",2016,padelaide,R4
"Trengove, Jackson",2016,padelaide,R5
"Trengove, Jackson",2016,padelaide,R7
"Trengove, Jackson",2016,padelaide,R8
"Trengove, Jackson",2016,padelaide,R9
"Trengove, Jackson",2016,padelaide,R10
"Trengove, Jackson",2016,padelaide,R11
"Trengove, Jackson",2016,padelaide,R12
"Trengove, Jackson",2016,padelaide,R13
"Trengove, Jackson",2016,padelaide,R15
"Trengove, Jackson",2016,padelaide,R16
"Trengove, Jackson",2016,padelaide,R17
"Trengove, Jackson",2016,padelaide,R18
"Trengove, Jackson",2016,padelaide,R19
"Trengove, Jackson",2016,padelaide,R20
"Trengove, Jackson",2016,padelaide,R21
"Trengove, Jackson",2016,padelaide,R22
"Trengove, Jackson",2016,padelaide,R23
"Westhoff, Justin",2016,padelaide,R1
"Westhoff, Justin",2016,padelaide,R2
"Westhoff, Justin",2016,padelaide,R3
"Westhoff, Justin",2016,padelaide,R4
"Westhoff, Justin",2016,padelaide,R5
"Westhoff, Justin",2016,padelaide,R6
"Westhoff, Justin",2016,padelaide,R7
"Westhoff, Justin",2016,padelaide,R8
"Westhoff, Justin",2016,padelaide,R9
"Westhoff, Justin",2016,padelaide,R10
"Westhoff, Justin",2016,padelaide,R11
"Westhoff, Justin",2016,padelaide,R12
"Westhoff, Justin",2016,padelaide,R13
"Westhoff, Justin",2016,padelaide,R15
"Westhoff, Justin",2016,padelaide,R16
"Westhoff, Justin",2016,padelaide,R17
"Westhoff, Justin",2016,padelaide,R18
"Westhoff, Justin",2016,padelaide,R19
"Westhoff, Justin",2016,padelaide,R20
"Westhoff, Justin",2016,padelaide,R21
"Westhoff, Justin",2016,padelaide,R22
"Westhoff, Justin",2016,padelaide,R23
"White, Matt",2016,padelaide,R1
"Wines, Ollie",2016,padelaide,R1
"Wines, Ollie",2016,padelaide,R2
"Wines, Ollie",2016,padelaide,R3
"Wines, Ollie",2016,padelaide,R4
"Wines, Ollie",2016,padelaide,R5
"Wines, Ollie",2016,padelaide,R6
"Wines, Ollie",2016,padelaide,R7
"Wines, Ollie",2016,padelaide,R8
"Wines, Ollie",2016,padelaide,R9
"Wines, Ollie",2016,padelaide,R10
"Wines, Ollie",2016,padelaide,R11
"Wines, Ollie",2016,padelaide,R12
"Wines, Ollie",2016,padelaide,R13
"Wines, Ollie",2016,padelaide,R15
"Wines, Ollie",2016,padelaide,R16
"Wines, Ollie",2016,padelaide,R17
"Wines, Ollie",2016,padelaide,R18
"Wines, Ollie",2016,padelaide,R19
"Wines, Ollie",2016,padelaide,R20
"Wines, Ollie",2016,padelaide,R21
"Wines, Ollie",2016,padelaide,R22
"Wines, Ollie",2016,padelaide,R23
"Wingard, Chad",2016,padelaide,R1
"Wingard, Chad",2016,padelaide,R2
"Wingard, Chad",2016,padelaide,R4
"Wingard, Chad",2016,padelaide,R5
"Wingard, Chad",2016,padelaide,R7
"Wingard, Chad",2016,padelaide,R8
"Wingard, Chad",2016,padelaide,R9
"Wingard, Chad",2016,padelaide,R10
"Wingard, Chad",2016,padelaide,R11
"Wingard, Chad",2016,padelaide,R12
"Wingard, Chad",2016,padelaide,R13
"Wingard, Chad",2016,padelaide,R15
"Wingard, Chad",2016,padelaide,R16
"Wingard, Chad",2016,padelaide,R17
"Wingard, Chad",2016,padelaide,R18
"Wingard, Chad",2016,padelaide,R19
"Wingard, Chad",2016,padelaide,R20
"Wingard, Chad",2016,padelaide,R21
"Young, Aaron",2016,padelaide,R2
"Young, Aaron",2016,padelaide,R3
"Young, Aaron",2016,padelaide,R4
"Young, Aaron",2016,padelaide,R5
"Young, Aaron",2016,padelaide,R6
"Young, Aaron",2016,padelaide,R7
"Young, Aaron",2016,padelaide,R8
"Young, Aaron",2016,padelaide,R9
"Young, Aaron",2016,padelaide,R10
"Young, Aaron",2016,padelaide,R11
"Young, Aaron",2016,padelaide,R12
"Young, Aaron",2016,padelaide,R13
"Young, Aaron",2016,padelaide,R15
"Young, Aaron",2016,padelaide,R16
"Young, Aaron",2016,padelaide,R17
"Young, Aaron",2016,padelaide,R18
"Young, Aaron",2016,padelaide,R19
"Young, Aaron",2016,padelaide,R20
"Young, Aaron",2016,padelaide,R21
"Young, Aaron",2016,padelaide,R22
"Young, Aaron",2016,padelaide,R23
"Ah Chee, Brendon",2017,padelaide,R8
"Ah Chee, Brendon",2017,padelaide,R10
"Ah Chee, Brendon",2017,padelaide,R11
"Ah Chee, Brendon",2017,padelaide,R12
"Ah Chee, Brendon",2017,padelaide,R21
"Amon, Karl",2017,padelaide,R1
"Amon, Karl",2017,padelaide,R2
"Amon, Karl",2017,padelaide,R3
"Amon, Karl",2017,padelaide,R4
"Amon, Karl",2017,padelaide,R5
"Amon, Karl",2017,padelaide,R6
"Amon, Karl",2017,padelaide,R8
"Amon, Karl",2017,padelaide,R10
"Amon, Karl",2017,padelaide,R19
"Amon, Karl",2017,padelaide,R20
"Amon, Karl",2017,padelaide,R21
"Amon, Karl",2017,padelaide,R22
"Amon, Karl",2017,padelaide,R23
"Amon, Karl",2017,padelaide,EF
"Atley, Joe",2017,padelaide,R16
"Atley, Joe",2017,padelaide,R17
"Atley, Joe",2017,padelaide,R18
"Austin, Logan",2017,padelaide,R17
"Austin, Logan",2017,padelaide,R18
"Boak, Travis",2017,padelaide,R1
"Boak, Travis",2017,padelaide,R2
"Boak, Travis",2017,padelaide,R3
"Boak, Travis",2017,padelaide,R4
"Boak, Travis",2017,padelaide,R5
"Boak, Travis",2017,padelaide,R7
"Boak, Travis",2017,padelaide,R8
"Boak, Travis",2017,padelaide,R10
"Boak, Travis",2017,padelaide,R11
"Boak, Travis",2017,padelaide,R12
"Boak, Travis",2017,padelaide,R13
"Boak, Travis",2017,padelaide,R14
"Boak, Travis",2017,padelaide,R15
"Boak, Travis",2017,padelaide,R16
"Boak, Travis",2017,padelaide,R17
"Boak, Travis",2017,padelaide,R18
"Boak, Travis",2017,padelaide,R19
"Boak, Travis",2017,padelaide,R20
"Boak, Travis",2017,padelaide,R21
"Boak, Travis",2017,padelaide,R22
"Boak, Travis",2017,padelaide,R23
"Boak, Travis",2017,padelaide,EF
"Bonner, Riley",2017,padelaide,R22
"Bonner, Riley",2017,padelaide,R23
"Bonner, Riley",2017,padelaide,EF
"Broadbent, Matthew",2017,padelaide,R1
"Broadbent, Matthew",2017,padelaide,R2
"Broadbent, Matthew",2017,padelaide,R3
"Broadbent, Matthew",2017,padelaide,R4
"Broadbent, Matthew",2017,padelaide,R5
"Broadbent, Matthew",2017,padelaide,R6
"Broadbent, Matthew",2017,padelaide,R7
"Broadbent, Matthew",2017,padelaide,R8
"Broadbent, Matthew",2017,padelaide,R10
"Broadbent, Matthew",2017,padelaide,R11
"Broadbent, Matthew",2017,padelaide,R12
"Broadbent, Matthew",2017,padelaide,R13
"Broadbent, Matthew",2017,padelaide,R15
"Broadbent, Matthew",2017,padelaide,R18
"Broadbent, Matthew",2017,padelaide,R19
"Byrne-Jones, Darcy",2017,padelaide,R1
"Byrne-Jones, Darcy",2017,padelaide,R2
"Byrne-Jones, Darcy",2017,padelaide,R3
"Byrne-Jones, Darcy",2017,padelaide,R4
"Byrne-Jones, Darcy",2017,padelaide,R5
"Byrne-Jones, Darcy",2017,padelaide,R6
"Byrne-Jones, Darcy",2017,padelaide,R7
"Byrne-Jones, Darcy",2017,padelaide,R8
"Byrne-Jones, Darcy",2017,padelaide,R10
"Byrne-Jones, Darcy",2017,padelaide,R11
"Byrne-Jones, Darcy",2017,padelaide,R12
"Byrne-Jones, Darcy",2017,padelaide,R13
"Byrne-Jones, Darcy",2017,padelaide,R14
"Byrne-Jones, Darcy",2017,padelaide,R15
"Byrne-Jones, Darcy",2017,padelaide,R16
"Byrne-Jones, Darcy",2017,padelaide,R17
"Byrne-Jones, Darcy",2017,padelaide,R18
"Byrne-Jones, Darcy",2017,padelaide,R19
"Byrne-Jones, Darcy",2017,padelaide,R20
"Byrne-Jones, Darcy",2017,padelaide,R21
"Byrne-Jones, Darcy",2017,padelaide,R22
"Byrne-Jones, Darcy",2017,padelaide,R23
"Byrne-Jones, Darcy",2017,padelaide,EF
"Clurey, Tom",2017,padelaide,R1
"Clurey, Tom",2017,padelaide,R2
"Clurey, Tom",2017,padelaide,R3
"Clurey, Tom",2017,padelaide,R4
"Clurey, Tom",2017,padelaide,R5
"Clurey, Tom",2017,padelaide,R6
"Clurey, Tom",2017,padelaide,R7
"Clurey, Tom",2017,padelaide,R8
"Clurey, Tom",2017,padelaide,R10
"Clurey, Tom",2017,padelaide,R11
"Clurey, Tom",2017,padelaide,R12
"Clurey, Tom",2017,padelaide,R13
"Clurey, Tom",2017,padelaide,R14
"Clurey, Tom",2017,padelaide,R15
"Clurey, Tom",2017,padelaide,R16
"Clurey, Tom",2017,padelaide,R17
"Clurey, Tom",2017,padelaide,R18
"Clurey, Tom",2017,padelaide,R19
"Clurey, Tom",2017,padelaide,R20
"Clurey, Tom",2017,padelaide,R21
"Clurey, Tom",2017,padelaide,R22
"Clurey, Tom",2017,padelaide,R23
"Clurey, Tom",2017,padelaide,EF
"Dixon, Charlie",2017,padelaide,R1
"Dixon, Charlie",2017,padelaide,R2
"Dixon, Charlie",2017,padelaide,R3
"Dixon, Charlie",2017,padelaide,R4
"Dixon, Charlie",2017,padelaide,R5
"Dixon, Charlie",2017,padelaide,R6
"Dixon, Charlie",2017,padelaide,R7
"Dixon, Charlie",2017,padelaide,R8
"Dixon, Charlie",2017,padelaide,R10
"Dixon, Charlie",2017,padelaide,R11
"Dixon, Charlie",2017,padelaide,R12
"Dixon, Charlie",2017,padelaide,R13
"Dixon, Charlie",2017,padelaide,R14
"Dixon, Charlie",2017,padelaide,R15
"Dixon, Charlie",2017,padelaide,R16
"Dixon, Charlie",2017,padelaide,R17
"Dixon, Charlie",2017,padelaide,R18
"Dixon, Charlie",2017,padelaide,R19
"Dixon, Charlie",2017,padelaide,R20
"Dixon, Charlie",2017,padelaide,R21
"Dixon, Charlie",2017,padelaide,R22
"Dixon, Charlie",2017,padelaide,R23
"Dixon, Charlie",2017,padelaide,EF
"Ebert, Brad",2017,padelaide,R1
"Ebert, Brad",2017,padelaide,R2
"Ebert, Brad",2017,padelaide,R3
"Ebert, Brad",2017,padelaide,R4
"Ebert, Brad",2017,padelaide,R5
"Ebert, Brad",2017,padelaide,R6
"Ebert, Brad",2017,padelaide,R7
"Ebert, Brad",2017,padelaide,R8
"Ebert, Brad",2017,padelaide,R10
"Ebert, Brad",2017,padelaide,R11
"Ebert, Brad",2017,padelaide,R12
"Ebert, Brad",2017,padelaide,R13
"Ebert, Brad",2017,padelaide,R14
"Ebert, Brad",2017,padelaide,R15
"Ebert, Brad",2017,padelaide,R16
"Ebert, Brad",2017,padelaide,R17
"Ebert, Brad",2017,padelaide,R18
"Ebert, Brad",2017,padelaide,R19
"Ebert, Brad",2017,padelaide,R20
"Ebert, Brad",2017,padelaide,R21
"Ebert, Brad",2017,padelaide,R22
"Ebert, Brad",2017,padelaide,R23
"Ebert, Brad",2017,padelaide,EF
"Eddy, Brett",2017,padelaide,R1
"Eddy, Brett",2017,padelaide,R2
"Eddy, Brett",2017,padelaide,R3
"Gray, Robbie",2017,padelaide,R1
"Gray, Robbie",2017,padelaide,R2
"Gray, Robbie",2017,padelaide,R3
"Gray, Robbie",2017,padelaide,R4
"Gray, Robbie",2017,padelaide,R5
"Gray, Robbie",2017,padelaide,R6
"Gray, Robbie",2017,padelaide,R7
"Gray, Robbie",2017,padelaide,R8
"Gray, Robbie",2017,padelaide,R10
"Gray, Robbie",2017,padelaide,R11
"Gray, Robbie",2017,padelaide,R12
"Gray, Robbie",2017,padelaide,R13
"Gray, Robbie",2017,padelaide,R14
"Gray, Robbie",2017,padelaide,R15
"Gray, Robbie",2017,padelaide,R16
"Gray, Robbie",2017,padelaide,R17
"Gray, Robbie",2017,padelaide,R18
"Gray, Robbie",2017,padelaide,R19
"Gray, Robbie",2017,padelaide,R20
"Gray, Robbie",2017,padelaide,R21
"Gray, Robbie",2017,padelaide,R22
"Gray, Robbie",2017,padelaide,R23
"Gray, Robbie",2017,padelaide,EF
"Gray, Sam",2017,padelaide,R1
"Gray, Sam",2017,padelaide,R2
"Gray, Sam",2017,padelaide,R3
"Gray, Sam",2017,padelaide,R4
"Gray, Sam",2017,padelaide,R5
"Gray, Sam",2017,padelaide,R6
"Gray, Sam",2017,padelaide,R7
"Gray, Sam",2017,padelaide,R8
"Gray, Sam",2017,padelaide,R10
"Gray, Sam",2017,padelaide,R11
"Gray, Sam",2017,padelaide,R12
"Gray, Sam",2017,padelaide,R13
"Gray, Sam",2017,padelaide,R14
"Gray, Sam",2017,padelaide,R15
"Gray, Sam",2017,padelaide,R16
"Gray, Sam",2017,padelaide,R17
"Gray, Sam",2017,padelaide,R18
"Gray, Sam",2017,padelaide,R19
"Gray, Sam",2017,padelaide,R20
"Gray, Sam",2017,padelaide,R21
"Gray, Sam",2017,padelaide,R22
"Gray, Sam",2017,padelaide,R23
"Gray, Sam",2017,padelaide,EF
"Hartlett, Hamish",2017,padelaide,R1
"Hartlett, Hamish",2017,padelaide,R3
"Hartlett, Hamish",2017,padelaide,R4
"Hartlett, Hamish",2017,padelaide,R6
"Hartlett, Hamish",2017,padelaide,R7
"Hartlett, Hamish",2017,padelaide,R8
"Hartlett, Hamish",2017,padelaide,R10
"Hartlett, Hamish",2017,padelaide,R11
"Hartlett, Hamish",2017,padelaide,R12
"Hartlett, Hamish",2017,padelaide,R13
"Hartlett, Hamish",2017,padelaide,R14
"Hartlett, Hamish",2017,padelaide,R15
"Hartlett, Hamish",2017,padelaide,R16
"Hartlett, Hamish",2017,padelaide,R17
"Hartlett, Hamish",2017,padelaide,R18
"Hartlett, Hamish",2017,padelaide,R19
"Hartlett, Hamish",2017,padelaide,R20
"Hartlett, Hamish",2017,padelaide,R21
"Hartlett, Hamish",2017,padelaide,R22
"Hartlett, Hamish",2017,padelaide,R23
"Hartlett, Hamish",2017,padelaide,EF
"Hombsch, Jack",2017,padelaide,R1
"Hombsch, Jack",2017,padelaide,R2
"Hombsch, Jack",2017,padelaide,R6
"Hombsch, Jack",2017,padelaide,R7
"Hombsch, Jack",2017,padelaide,R8
"Hombsch, Jack",2017,padelaide,R10
"Hombsch, Jack",2017,padelaide,R11
"Hombsch, Jack",2017,padelaide,R12
"Hombsch, Jack",2017,padelaide,R13
"Hombsch, Jack",2017,padelaide,R14
"Hombsch, Jack",2017,padelaide,R16
"Hombsch, Jack",2017,padelaide,R19
"Hombsch, Jack",2017,padelaide,R20
"Houston, Dan",2017,padelaide,R1
"Houston, Dan",2017,padelaide,R2
"Houston, Dan",2017,padelaide,R3
"Houston, Dan",2017,padelaide,R4
"Houston, Dan",2017,padelaide,R5
"Houston, Dan",2017,padelaide,R6
"Houston, Dan",2017,padelaide,R7
"Houston, Dan",2017,padelaide,R13
"Houston, Dan",2017,padelaide,R14
"Houston, Dan",2017,padelaide,R15
"Houston, Dan",2017,padelaide,R16
"Houston, Dan",2017,padelaide,R17
"Houston, Dan",2017,padelaide,R18
"Houston, Dan",2017,padelaide,R21
"Houston, Dan",2017,padelaide,R22
"Houston, Dan",2017,padelaide,R23
"Houston, Dan",2017,padelaide,EF
"Howard, Dougal",2017,padelaide,R21
"Howard, Dougal",2017,padelaide,R22
"Howard, Dougal",2017,padelaide,R23
"Howard, Dougal",2017,padelaide,EF
"Impey, Jarman",2017,padelaide,R2
"Impey, Jarman",2017,padelaide,R3
"Impey, Jarman",2017,padelaide,R4
"Impey, Jarman",2017,padelaide,R5
"Impey, Jarman",2017,padelaide,R6
"Impey, Jarman",2017,padelaide,R7
"Impey, Jarman",2017,padelaide,R8
"Impey, Jarman",2017,padelaide,R10
"Impey, Jarman",2017,padelaide,R11
"Impey, Jarman",2017,padelaide,R12
"Impey, Jarman",2017,padelaide,R13
"Impey, Jarman",2017,padelaide,R14
"Impey, Jarman",2017,padelaide,R15
"Impey, Jarman",2017,padelaide,R16
"Impey, Jarman",2017,padelaide,R17
"Impey, Jarman",2017,padelaide,R18
"Impey, Jarman",2017,padelaide,R19
"Impey, Jarman",2017,padelaide,R20
"Impey, Jarman",2017,padelaide,R21
"Impey, Jarman",2017,padelaide,EF
"Johnson, Aidyn",2017,padelaide,R5
"Johnson, Aidyn",2017,padelaide,R20
"Johnson, Aidyn",2017,padelaide,R21
"Johnson, Aidyn",2017,padelaide,R22
"Johnson, Aidyn",2017,padelaide,R23
"Jonas, Tom",2017,padelaide,R1
"Jonas, Tom",2017,padelaide,R2
"Jonas, Tom",2017,padelaide,R3
"Jonas, Tom",2017,padelaide,R4
"Jonas, Tom",2017,padelaide,R5
"Jonas, Tom",2017,padelaide,R6
"Jonas, Tom",2017,padelaide,R7
"Jonas, Tom",2017,padelaide,R8
"Jonas, Tom",2017,padelaide,R10
"Jonas, Tom",2017,padelaide,R11
"Jonas, Tom",2017,padelaide,R12
"Jonas, Tom",2017,padelaide,R13
"Jonas, Tom",2017,padelaide,R14
"Jonas, Tom",2017,padelaide,R15
"Jonas, Tom",2017,padelaide,R16
"Jonas, Tom",2017,padelaide,R17
"Jonas, Tom",2017,padelaide,R18
"Jonas, Tom",2017,padelaide,R19
"Jonas, Tom",2017,padelaide,R20
"Jonas, Tom",2017,padelaide,R21
"Jonas, Tom",2017,padelaide,R22
"Marshall, Todd",2017,padelaide,R22
"Marshall, Todd",2017,padelaide,R23
"Marshall, Todd",2017,padelaide,EF
"Monfries, Angus",2017,padelaide,R20
"Neade, Jake",2017,padelaide,R13
"Neade, Jake",2017,padelaide,R14
"Neade, Jake",2017,padelaide,R15
"Neade, Jake",2017,padelaide,R21
"Neade, Jake",2017,padelaide,R22
"Neade, Jake",2017,padelaide,R23
"Neade, Jake",2017,padelaide,EF
"Pittard, Jasper",2017,padelaide,R4
"Pittard, Jasper",2017,padelaide,R5
"Pittard, Jasper",2017,padelaide,R6
"Pittard, Jasper",2017,padelaide,R7
"Pittard, Jasper",2017,padelaide,R8
"Pittard, Jasper",2017,padelaide,R10
"Pittard, Jasper",2017,padelaide,R11
"Pittard, Jasper",2017,padelaide,R12
"Pittard, Jasper",2017,padelaide,R14
"Pittard, Jasper",2017,padelaide,R15
"Pittard, Jasper",2017,padelaide,R16
"Pittard, Jasper",2017,padelaide,R17
"Pittard, Jasper",2017,padelaide,R19
"Pittard, Jasper",2017,padelaide,R20
"Pittard, Jasper",2017,padelaide,R21
"Pittard, Jasper",2017,padelaide,R23
"Pittard, Jasper",2017,padelaide,EF
"Polec, Jared",2017,padelaide,R1
"Polec, Jared",2017,padelaide,R2
"Polec, Jared",2017,padelaide,R3
"Polec, Jared",2017,padelaide,R4
"Polec, Jared",2017,padelaide,R5
"Polec, Jared",2017,padelaide,R6
"Polec, Jared",2017,padelaide,R7
"Polec, Jared",2017,padelaide,R8
"Polec, Jared",2017,padelaide,R10
"Polec, Jared",2017,padelaide,R11
"Polec, Jared",2017,padelaide,R12
"Polec, Jared",2017,padelaide,R13
"Polec, Jared",2017,padelaide,R15
"Polec, Jared",2017,padelaide,R16
"Polec, Jared",2017,padelaide,R17
"Polec, Jared",2017,padelaide,R18
"Polec, Jared",2017,padelaide,R19
"Polec, Jared",2017,padelaide,R20
"Polec, Jared",2017,padelaide,R21
"Polec, Jared",2017,padelaide,R22
"Polec, Jared",2017,padelaide,R23
"Polec, Jared",2017,padelaide,EF
"Powell-Pepper, Sam",2017,padelaide,R1
"Powell-Pepper, Sam",2017,padelaide,R2
"Powell-Pepper, Sam",2017,padelaide,R3
"Powell-Pepper, Sam",2017,padelaide,R4
"Powell-Pepper, Sam",2017,padelaide,R5
"Powell-Pepper, Sam",2017,padelaide,R6
"Powell-Pepper, Sam",2017,padelaide,R7
"Powell-Pepper, Sam",2017,padelaide,R8
"Powell-Pepper, Sam",2017,padelaide,R10
"Powell-Pepper, Sam",2017,padelaide,R11
"Powell-Pepper, Sam",2017,padelaide,R12
"Powell-Pepper, Sam",2017,padelaide,R13
"Powell-Pepper, Sam",2017,padelaide,R14
"Powell-Pepper, Sam",2017,padelaide,R15
"Powell-Pepper, Sam",2017,padelaide,R16
"Powell-Pepper, Sam",2017,padelaide,R17
"Powell-Pepper, Sam",2017,padelaide,R18
"Powell-Pepper, Sam",2017,padelaide,R19
"Powell-Pepper, Sam",2017,padelaide,R20
"Powell-Pepper, Sam",2017,padelaide,R22
"Powell-Pepper, Sam",2017,padelaide,R23
"Powell-Pepper, Sam",2017,padelaide,EF
"Ryder, Paddy",2017,padelaide,R1
"Ryder, Paddy",2017,padelaide,R2
"Ryder, Paddy",2017,padelaide,R3
"Ryder, Paddy",2017,padelaide,R5
"Ryder, Paddy",2017,padelaide,R6
"Ryder, Paddy",2017,padelaide,R7
"Ryder, Paddy",2017,padelaide,R8
"Ryder, Paddy",2017,padelaide,R10
"Ryder, Paddy",2017,padelaide,R11
"Ryder, Paddy",2017,padelaide,R12
"Ryder, Paddy",2017,padelaide,R13
"Ryder, Paddy",2017,padelaide,R14
"Ryder, Paddy",2017,padelaide,R15
"Ryder, Paddy",2017,padelaide,R16
"Ryder, Paddy",2017,padelaide,R17
"Ryder, Paddy",2017,padelaide,R18
"Ryder, Paddy",2017,padelaide,R19
"Ryder, Paddy",2017,padelaide,R20
"Ryder, Paddy",2017,padelaide,R21
"Ryder, Paddy",2017,padelaide,R22
"Ryder, Paddy",2017,padelaide,R23
"Ryder, Paddy",2017,padelaide,EF
"Toumpas, Jimmy",2017,padelaide,R11
"Toumpas, Jimmy",2017,padelaide,R12
"Trengove, Jackson",2017,padelaide,R1
"Trengove, Jackson",2017,padelaide,R2
"Trengove, Jackson",2017,padelaide,R3
"Trengove, Jackson",2017,padelaide,R4
"Trengove, Jackson",2017,padelaide,R5
"Trengove, Jackson",2017,padelaide,R6
"Trengove, Jackson",2017,padelaide,R7
"Trengove, Jackson",2017,padelaide,R8
"Trengove, Jackson",2017,padelaide,R10
"Trengove, Jackson",2017,padelaide,R11
"Trengove, Jackson",2017,padelaide,R12
"Trengove, Jackson",2017,padelaide,R13
"Trengove, Jackson",2017,padelaide,R14
"Trengove, Jackson",2017,padelaide,R15
"Trengove, Jackson",2017,padelaide,R16
"Trengove, Jackson",2017,padelaide,R17
"Trengove, Jackson",2017,padelaide,R18
"Trengove, Jackson",2017,padelaide,R19
"Trengove, Jackson",2017,padelaide,R20
"Westhoff, Justin",2017,padelaide,R1
"Westhoff, Justin",2017,padelaide,R2
"Westhoff, Justin",2017,padelaide,R3
"Westhoff, Justin",2017,padelaide,R4
"Westhoff, Justin",2017,padelaide,R5
"Westhoff, Justin",2017,padelaide,R6
"Westhoff, Justin",2017,padelaide,R7
"Westhoff, Justin",2017,padelaide,R8
"Westhoff, Justin",2017,padelaide,R10
"Westhoff, Justin",2017,padelaide,R11
"Westhoff, Justin",2017,padelaide,R12
"Westhoff, Justin",2017,padelaide,R13
"Westhoff, Justin",2017,padelaide,R14
"Westhoff, Justin",2017,padelaide,R15
"Westhoff, Justin",2017,padelaide,R16
"Westhoff, Justin",2017,padelaide,R17
"Westhoff, Justin",2017,padelaide,R18
"Westhoff, Justin",2017,padelaide,R19
"Westhoff, Justin",2017,padelaide,R20
"Westhoff, Justin",2017,padelaide,R21
"Westhoff, Justin",2017,padelaide,R22
"Westhoff, Justin",2017,padelaide,R23
"Westhoff, Justin",2017,padelaide,EF
"White, Matt",2017,padelaide,R4
"White, Matt",2017,padelaide,R14
"White, Matt",2017,padelaide,R15
"White, Matt",2017,padelaide,R16
"White, Matt",2017,padelaide,R17
"White, Matt",2017,padelaide,R18
"White, Matt",2017,padelaide,R19
"Wines, Ollie",2017,padelaide,R1
"Wines, Ollie",2017,padelaide,R2
"Wines, Ollie",2017,padelaide,R3
"Wines, Ollie",2017,padelaide,R4
"Wines, Ollie",2017,padelaide,R5
"Wines, Ollie",2017,padelaide,R6
"Wines, Ollie",2017,padelaide,R7
"Wines, Ollie",2017,padelaide,R8
"Wines, Ollie",2017,padelaide,R10
"Wines, Ollie",2017,padelaide,R11
"Wines, Ollie",2017,padelaide,R12
"Wines, Ollie",2017,padelaide,R13
"Wines, Ollie",2017,padelaide,R14
"Wines, Ollie",2017,padelaide,R15
"Wines, Ollie",2017,padelaide,R16
"Wines, Ollie",2017,padelaide,R17
"Wines, Ollie",2017,padelaide,R18
"Wines, Ollie",2017,padelaide,R19
"Wines, Ollie",2017,padelaide,R20
"Wines, Ollie",2017,padelaide,R21
"Wines, Ollie",2017,padelaide,R22
"Wines, Ollie",2017,padelaide,R23
"Wines, Ollie",2017,padelaide,EF
