DI_Avg,KI_Avg,MK_Avg,HB_Avg,GL_Avg,BH_Avg,HO_Avg,TK_Avg,RB_Avg,I5_Avg,CL_Avg,target
 -37.83361, -28.30238, -16.58437,  -9.53123,  -3.68748,  -1.57008, -23.84174,  -0.73932,  -0.24812, -11.83033,  -3.58972,   0.00000
 -13.41575,  -6.43946,   7.71766,  -6.97629,  -5.09357,  -1.52281,  -8.50987, -15.62355,  -4.37792,  -9.18455,  -5.20338,   0.00000
  30.97084,  27.50826,   6.36300,   3.46258,   6.35264,   3.28307,  22.20166,   9.16681,  -3.73110,  16.89396,  10.03203,   1.00000
  12.73472,  -3.22059,   1.65069,  15.95532,  -0.45279,  -0.33144,   5.33904,   4.71216,  -3.96841,  -1.50051,   3.50927,   1.00000
  -1.20595,  18.43214,   7.75455, -19.63809,   5.90340,   4.76462,   1.69446,   3.49107,  -6.99415,  16.72747,   2.35388,   1.00000
 -28.39066, -19.53811,  -8.88166,  -8.85255,  -2.41661,  -0.92434, -10.52083,  -3.79006,  -3.79461,  -4.11299,  -3.42801,   0.00000
 -23.27574, -24.27713, -16.95045,   1.00138,  -3.44469,  -4.78515,  12.63218,   6.84747,   5.06063,  -6.68166,  -4.50161,   0.00000
 -20.63656, -17.08283,   1.97852,  -3.55373,   0.05832,  -0.54477,  25.78350,  -3.40218,  -5.01810,  -1.31861,  -0.42786,   1.00000
 -50.76928, -34.50540,  -8.60501, -16.26388,  -6.10812,  -4.30789,  -9.11482, -26.11526,   5.09442, -17.32896, -19.13631,   1.00000
 -12.77288,  11.15362,   6.96274, -23.92650,   4.43695,   2.29680, -19.37395,  12.01369,  -2.11414,   7.55495,  -3.37258,   1.00000
  -0.60955, -19.00315,  -9.96528,  18.39360,   3.86630,  -0.50468, -17.32268,  -7.78799,  -0.48097,   3.78110,  -0.67950,   0.00000
 -11.57068, -24.23083,  -4.25637,  12.66015,  -6.65316,  -2.94717, -12.02227,   8.99804,   4.83483,  -6.67623, -12.51476,   0.00000
  42.23356,  25.07829,   3.84420,  17.15527,   4.87377,   4.52999, -13.89964,  10.81939,   1.44862,  12.00658,   5.19227,   1.00000
  -5.72815,  12.57022,  20.55328, -18.29837,   1.12778,   1.31300, -11.37457,   0.85104,  -6.07608,   4.26830,  -3.17823,   1.00000
  16.15702,  29.19572,   6.56145, -13.03870,   4.53012,   2.15087,  19.21174,  11.92733,  -0.66723,  12.07174,  11.72048,   1.00000
  -6.53041,  -4.33054,  -5.81711,  -2.19987,  -8.50220,  -2.58584,  10.18997,   0.76537,   7.17080, -14.93471,   1.47964,   0.00000
  28.03539,  27.88575,  12.76589,   0.14964,   4.63114,   0.69535,  23.53580,   2.28028,  -4.95915,   7.56756,   6.86624,   1.00000
 -22.60824, -20.13296,  -6.74772,  -2.47528,  -1.86967,  -0.22905, -19.03001,  -8.95772,  -0.13286,   3.92001,  -5.10492,   0.00000
  19.82221,   1.77998,   0.93801,  18.04223,   0.27889,   2.17482,  -9.42928,   6.90631,  -5.16431,   2.11941,   9.47088,   0.00000
  23.24381,  15.98157,  13.58259,   7.26225,   4.03302,   3.26499,  11.99379,  -0.95189,  -4.26360,   6.86776,  -5.03463,   1.00000
 -38.79810, -19.97410,  -8.86409, -18.82400,  -0.97593,   1.95861,  -9.80382,  -7.55000,  -0.83750,  -5.41778,  -6.45115,   0.00000
  28.63755,  14.76021,   9.20011,  13.87734,   0.74731,   0.14407,  -8.50796,  -0.29587,  -3.11286,   1.54493,   1.71099,   1.00000
 -22.54246, -13.07626, -17.42422,  -9.46620,  -0.39682,   0.35533,   9.04432,   7.26807,  -1.08603,   1.55388,   1.37035,   0.00000
  47.37896,  15.21890,  -3.34500,  32.16006,   0.08050,  -3.73584,  15.32360,   9.76971,   0.68972,   1.35529,   9.60725,   1.00000
 -26.74557,  -8.71800,  11.73851, -18.02756,  -0.76031,   1.26563,  -3.10672, -11.97840,  -4.10711,  -9.57879,  -3.35943,   0.00000
   9.95885,   5.57133, -14.54255,   4.38752,  -0.43814,  -1.07569,  -4.31816,   2.92214,   3.93785,   4.80428,  10.08887,   1.00000
 -49.73077, -30.68483,  -6.43297, -19.04594,  -4.01229,  -2.73221, -14.48637,  -7.89730,   4.75951, -13.21110,  -0.89810,   0.00000
  -0.94203,   4.72654,  -2.27793,  -5.66857,   1.41997,  -0.75228,  11.82984,  -6.52036,  -1.76392,  -1.02455,  11.68592,   0.00000
  18.91192,  13.94509,  -3.04395,   4.96683,   1.07137,   0.34955,   9.32280,   4.69917,  -1.28128,   1.53921,   8.80879,   0.00000
   2.03357,  -8.60359,  -1.66039,  10.63716,  -1.01241,  -0.30557,  -6.45914,   2.47203,  -0.35148,  -2.12540,  -3.66332,   0.00000
  25.51475,   7.52876,  -5.44227,  17.98599,   0.48041,  -2.60416,  13.14608,  11.37789,   4.68826,   3.33640,   3.07224,   1.00000
   5.36425, -18.79962, -20.77139,  24.16388,  -1.31973,  -0.69326,  12.43184,   5.45900,   1.75339,   1.96553,   2.92065,   0.00000
 -19.16677, -18.84769, -13.19427,  -0.31908,  -1.09821,   1.30164,   5.29174,   2.25069,  -1.64827,  -0.92788,   0.26377,   0.00000
  19.73953,   7.31058,   1.82303,  12.42895,   0.79542,   0.54540,   8.44534,   8.91684,  -2.11794,   9.14362,  -0.45961,   1.00000
  65.38569,  49.12067,  19.07938,  16.26502,   5.54259,   2.50404,   7.93500,   3.01495,  -3.41180,  20.19758,   3.96769,   1.00000
  13.25527,  -6.01284,  -2.51085,  19.26811,   2.16502,   2.96561,  -7.66676,   3.26863,  -6.23304,  10.68882,  -7.24064,   1.00000
  42.08191,  16.43798,  25.03091,  25.64392,   0.39101,  -0.29669,  -8.12212,   0.15095,   5.42951,  -1.62655, -11.09830,   1.00000
 -34.40714,  -9.32833,   5.53520, -25.07881,  -2.74401,  -1.51211,  -6.07942,   0.68004,   3.41630, -11.38415,  -5.17686,   0.00000
 -10.80445,  -2.38490,   1.61125,  -8.41955,  -0.20241,   0.54389, -14.01816,   5.09705,  -1.38340,  -6.28423,  -2.82912,   0.00000
 -14.46232,  10.17898,  22.10446, -24.64130,   0.88353,   0.43032,  -5.81098,  -8.26706,  -1.62785,  -3.26508,  -3.92830,   0.00000
 -23.72200, -24.65458,  -2.60057,   0.93257,  -5.75599,  -3.41499,   0.88314,  -5.04193,   7.57844,  -8.99789,  -8.09720,   0.00000
 -38.78253, -22.92310, -13.46135, -15.85943,  -2.12085,  -1.84108,  16.84409,   1.26657,   1.36915,  -9.84762,   1.86071,   0.00000
  39.52789,   7.69050,  15.07995,  31.83738,   4.80159,   1.62250,  -9.39126,   4.37568,  -3.66903,   7.84284,  -2.56194,   1.00000
  -3.58243,   0.11359,   0.28790,  -3.69602,  -1.08669,   0.52149, -10.51509,  -7.43034,   1.27026,  -4.12265,  -0.47556,   0.00000
   5.37053,  25.22879,  20.71787, -19.85825,   1.45849,   2.13809, -11.46573, -16.81034,  -0.14088,  -0.24637,  -2.64908,   1.00000
  -6.47283,  -1.73155,   6.11941,  -4.74128,  -5.38429,  -1.58072, -15.75099,   0.40593,   6.69275,  -7.31065,  -8.52787,   0.00000
  -8.99452, -15.73785,  -8.60013,   6.74334,  -1.04765,  -2.32942,  13.43004,   5.55213,   0.01581,  -3.48521,  -3.14229,   1.00000
 -19.61923, -12.09377, -22.29056,  -7.52546,  -3.49502,  -2.98868,  13.42511,   8.62957,   6.30079,  -9.65542,   2.50930,   0.00000
  -0.86475,  -4.95413,  -5.20759,   4.08938,   4.29020,   1.77625,  13.09098,  -2.51584,  -0.06374,   7.76592,  -2.83407,   1.00000
  -6.37591,   3.50945,  -0.64549,  -9.88536,   2.39817,   1.24070,   6.37195,  -7.36415,   1.11639,  -2.80579,   5.68074,   0.00000
 -21.87868, -20.51402, -13.23567,  -1.36466,  -2.07856,  -0.41892, -11.22352,  -0.47326,   2.63489,  -5.14452,  -2.18087,   0.00000
  -3.43965,  -2.29738,   7.70382,  -1.14227,   3.32883,   1.08737, -15.24894,   8.98156,  -2.53284,  -4.96261,  -0.35517,   0.00000
 -16.96064,  -6.43738,  -5.37106, -10.52327,  -1.08853,   0.51654, -15.20894,  -8.42640,   0.70037,  -2.45434,   2.43625,   0.00000
 -11.14031,  -5.10156,   0.73261,  -6.03875,  -0.38024,   0.77691,  24.82055,   4.42229,   1.23934,   3.39882,  -0.27502,   1.00000
 -13.18562,  13.74663,  24.36906, -26.93225,   3.55193,   3.36214,  -8.82643,  -9.97566,  -0.10329,   0.68196, -12.34496,   1.00000
  23.79549,  23.54678,  14.23310,   0.24871,   0.34242,  -2.02405,   1.11604,  -5.09670,   5.58594,  -4.42351,   5.03757,   1.00000
   2.07398,   2.45652,   2.03105,  -0.38254,   2.81062,   0.37566,  10.79571,  -1.06095,  -2.23329,   0.48613,   5.49569,   1.00000
 -25.43636, -14.37730,  17.19071, -11.05906,  -0.76584,   1.75230, -16.87857,  -9.71213,  -6.17508,  -7.25199,  -7.85311,   0.00000
  18.13428,   5.04715,  -0.04302,  13.08713,  -0.62394,  -1.80414,   3.03099,  11.35782,   0.34304,  -2.89466,   6.43526,   1.00000
 -17.10336,  -9.00285,   9.38510,  -8.10051,  -1.48621,  -3.33842,  -3.97601,  -6.68424,  -0.34860, -11.77592,  -4.88365,   0.00000
  -9.90050,  -4.87019, -16.68918,  -5.03031,  -1.37727,   0.26066,  17.49128,   3.65722,  -4.36554,   2.65998,  10.04296,   1.00000
 -31.81329, -25.80241, -20.42029,  -6.01088,  -4.73445,  -2.75447,   6.51590,  -0.33033,   0.05497, -14.98163,   2.74526,   0.00000
   1.98146, -14.33432,  -9.20168,  16.31579,  -1.92951,  -1.38537,  12.95080,  -2.59259,  -2.35728,   3.08901,  -4.25217,   1.00000
  -2.74913,   4.68426,  -0.14406,  -7.43339,   3.22426,   2.97458,  -5.60755,  -1.31185,  -4.25880,   4.61488,  -3.32794,   1.00000
  15.01338,   3.42829,   0.69953,  11.58509,   2.50803,   1.78513,  -1.95591,   4.50959,  -4.02336,   8.04164,  -2.36805,   1.00000
  27.38507,  17.92365,  10.03726,   9.46142,   4.55850,   2.55199,  10.70392,   3.12374,  -6.27007,   9.25086,   2.40954,   1.00000
  23.62849,  19.27716,  12.42163,   4.35133,   5.00802,   4.38831,   7.91193,   0.89689,  -6.57452,  11.65870,  -2.51187,   1.00000
   1.17071,  15.27404,   7.04690, -14.10333,   2.40642,  -0.66276,  -1.92918,  -8.13705,   3.21067,  -1.83034,   2.02563,   1.00000
 -24.47131, -10.30996,   4.80167, -14.16135,  -2.83495,   0.09744,  20.64572,  -7.78723,   0.10480,  -4.92471,  -1.22047,   0.00000
  22.14100,  -4.93524, -17.94490,  27.07623,   0.64328,   3.48315,   3.91019,  -2.08090,   0.08897,   8.87598,  14.54506,   0.00000
 -10.98979,  12.62676,  10.04011, -23.61655,  -0.77824,   0.57237,  -0.06834, -12.49412,   1.99607,  -5.95026,  -2.66642,   0.00000
  40.53337,  14.86693, -13.54863,  25.66644,  -0.32906,  -2.80841,  -2.26901,  10.20825,   5.33379,   3.90057,  10.20404,   1.00000
   9.69052,  24.51533,  -0.92442, -14.82481,   6.15644,   3.82164,  -1.36745,   0.41299,  -6.78002,  12.29832,   4.56987,   1.00000
   4.88286,  23.38958,  17.94634, -18.50672,   5.23163,   3.23651,  22.54086,   1.13161,   2.75117,   4.67288,   2.67154,   1.00000
   7.31477,  -2.69714, -10.67854,  10.01191,  -0.24606,   0.13858,  10.16523,   6.27718,  -0.45381,   6.95769,  -1.23073,   1.00000
   3.10896,  -5.81764, -10.20309,   8.92660,  -0.74364,   0.25921, -22.17925,   8.88907,  -0.57398,   0.77191,   2.51029,   0.00000
   4.47274,  -5.70643,  -2.99389,  10.17917,  -0.44126,  -0.12777, -18.75975,  -8.05665,   0.66605,  -1.26173,  -5.10344,   0.00000
  -0.53307, -21.32018, -17.79441,  20.78711,  -4.98258,  -1.81094,  -4.85841,   9.08475,  -1.77762,  -3.43645,   2.95978,   0.00000
 -23.84984,   3.39667,   3.15988, -27.24651,  -2.82809,  -2.78798,   1.49925,   6.24657,   5.91947,  -8.97753,  -2.98265,   1.00000
   5.20137,   5.28571,  16.09405,  -0.08434,   2.64231,   1.96769,  20.23939,  -4.80705,  -6.99843,   2.10136,  -2.03410,   1.00000
 -20.91392, -20.66017,  -9.19146,  -0.25375,  -3.55285,  -4.48517,   2.32802,   4.34609,   1.97515,  -9.78739,   1.86593,   0.00000
 -59.13821, -38.97916,  -6.44161, -20.15905,  -4.43431,  -3.90637,  23.53970,  -1.39274,  -4.40116,  -9.87902,  -3.56742,   0.00000
  13.40396,  -3.34107,  13.56321,  16.74503,  -1.81862,  -1.28976, -33.19467, -14.32153,   7.21687, -10.47073, -14.85702,   1.00000
 -11.16595,  -8.15280,  -9.95331,  -3.01314,  -3.44068,  -0.20872,   7.42336,   9.13380,   1.24341,  -0.51571,   5.85414,   1.00000
  27.15392,  23.14028,  15.02583,   4.01365,   1.38888,  -0.66782,  10.03788,  -0.12173,  -0.94344,   7.14604,   2.41887,   0.00000
  45.64794,  27.06290,   6.47674,  18.58504,   6.75682,   4.78507,  -0.40078,   2.91421,  -2.72616,  15.11411,   3.68429,   1.00000
 -17.48849,   7.62650,   6.45687, -25.11498,   1.60798,   4.67065, -16.23923,  -8.20469,  -0.17607,   3.48407,  -6.81853,   1.00000
  13.95855,  11.92373,   5.83498,   2.03482,   0.54328,   1.24024,   6.40835,  10.50487,  -3.90557,   1.49637,   4.84039,   1.00000
  -1.23091, -20.85899, -34.26383,  19.62807,   1.29581,  -0.02230,  15.80467,   3.80183,   0.10525,   9.55923,   8.33480,   1.00000
  -0.35201,   5.05796,  28.32664,  -5.40997,   0.89737,   2.50336,  -7.06939,  -6.33486,  -7.02591,  -2.84635,  -9.42075,   0.00000
  -1.32189,  -5.46766,  -5.99333,   4.14577,  -0.13604,  -0.48570,  -9.99732,   5.97595,  -4.00439,  -6.42161,   8.79578,   0.00000
 -16.35091,  -9.59591,   3.20239,  -6.75500,  -1.82776,  -2.68426, -22.22987, -17.90295,   5.03422,  -9.47924, -11.72300,   0.00000
   1.36342,  10.15615,  19.56080,  -8.79273,  -0.17300,   0.13826,  -2.77336, -13.08215,   3.59192,  -6.80365,  -9.77012,   0.00000
 -10.68041, -22.51327,  -2.55203,  11.83286,   1.51151,   0.47442, -18.73236,   0.08749,  -4.70440,  -4.21649,  -5.31868,   0.00000
 -34.99748, -18.91791,  -8.37073, -16.07957,  -0.59717,   0.15777, -12.03010,  -5.82974,  -4.03267,  -4.97816,  -3.29263,   0.00000
  15.50443,   6.88915,   3.09878,   8.61528,   4.05440,  -0.35061,  17.84054,   2.31016,  -6.45268,   6.36569,   2.02378,   1.00000
  13.26681,  10.54106,   4.54524,   2.72575,   3.19312,  -1.69352,   2.66608,   1.53161,   3.14696,   1.48040,   3.56351,   0.00000
  51.81166,  42.17403,  21.87311,   9.63763,   1.80084,  -0.44786, -23.47477,   3.18488,   1.51813,   5.63950,   2.23854,   1.00000
 -73.54469, -43.81590, -23.15073, -29.72879,  -4.29607,  -0.14329,  -5.27795,  -3.30723,   1.22895, -10.71821,  -3.02315,   0.00000
  -9.57159,  12.88070,  -1.15680, -22.45229,   2.76343,   3.77491,   0.51728,   5.09433,  -1.88652,   9.59561,  -2.24987,   1.00000
 -13.05594,  -9.61629, -10.04678,  -3.43965,   1.79567,   3.13655,   3.84151, -10.77305,  -1.02169,   2.08313,  -1.21091,   0.00000
   1.88468, -14.67453, -30.44977,  16.55920,  -0.48478,  -0.58029,   1.80144,  14.88971,   1.90121,   1.83320,   5.59696,   1.00000
  -3.07197,  -9.05824, -12.01543,   5.98628,  -3.32697,  -2.45473,  17.70118,   2.13505,   1.76125,  -2.00797,   5.04355,   1.00000
  16.63334,   6.33573,   9.17569,  10.29762,   3.33794,   0.42035,   6.04308,   1.44124,  -4.02428,   6.39126,  -3.69884,   1.00000
 -81.44921, -48.45590,  -6.45483, -32.99331,  -4.26759,  -2.29328,  12.43165,  -4.17815,  -2.08086, -16.91984,  -8.47806,   0.00000
  22.57128,  22.62956,   5.14708,  -0.05827,   4.80160,  -0.05485,   4.03378,   6.34876,  -3.31338,  10.56634,   8.87277,   1.00000
   5.43396,  -2.89583, -13.81494,   8.32978,  -0.22584,  -0.57834,  20.11234,  16.69403,  -2.96483,   0.27403,  11.77423,   0.00000
  19.38276,   1.10055,  11.93072,  18.28220,  -0.78251,  -0.51255,  -6.82718,  -4.24114,  -0.71676,  -0.23301,  -2.64253,   1.00000
 -28.21667, -10.54709,  -4.77295, -17.66958,  -5.01113,  -3.55962,  -6.28659,  -5.50124,   7.06087, -17.45945,   2.19621,   0.00000
  -7.55072,  13.33937,  24.81622, -20.89009,  -0.04052,   1.42772,  -6.24202, -13.77902,  -3.41616,  -2.01236,  -6.16192,   0.00000
 -18.46452, -21.59204, -13.58766,   3.12752,  -2.09819,   1.83978,  -3.75406,   5.66753,  -0.79125,   0.49184,   1.76826,   1.00000
   3.49406,   4.14383,  13.92392,  -0.64977,   1.87347,   2.31559, -26.68551, -11.53255,   0.69061,  -3.87045, -12.32535,   0.00000
 -66.44494, -37.20574, -17.38770, -29.23920,  -2.65943,  -3.12411,  13.69190,  -4.28098,   1.01257, -12.75035,  -3.64500,   0.00000
 -37.82410,  -8.86053,  -5.41741, -28.96356,  -1.50603,   0.56389,  -5.26329,  -0.62883,  -0.83224,  -3.01682,   0.96328,   0.00000
   8.02447,   6.79866,   5.16737,   1.22581,   1.13034,   0.20491, -11.42072,  -0.15160,   0.26671,  -0.65800,   1.31466,   1.00000
  16.11837,  24.90818,  21.80001,  -8.78981,   0.42496,  -0.60323,  -6.27537,   4.82080,  -1.74628,  -2.84746,  -1.06123,   1.00000
  34.26402,  28.30715,  22.23228,   5.95687,   3.12785,   1.95812, -14.84581,   1.79787,  -5.69577,   7.92393,   1.19921,   1.00000
 -20.00436,  -3.01999,  -3.21743, -16.98437,  -5.24231,  -4.00221,  -4.08593,  -5.66389,   6.76399,  -8.17774,   3.37057,   0.00000
  -7.37172,   7.99543,  21.35074, -15.36715,   2.14723,   2.79471, -10.96105,  -4.43286,  -4.41319,   5.93859, -11.78680,   1.00000
  -7.53698,  -4.76808,  -1.65537,  -2.76890,   3.02656,   2.41661,  -9.20627,  -9.31812,  -7.03907,   5.60643,  -7.15357,   1.00000
 -12.46921,  -8.20662,  15.30522,  -4.26259,  -4.13122,  -2.45629,   7.56867,  -1.48858,  -1.26474,  -3.71196,  -7.06804,   1.00000
  28.72714,  18.29043,   8.93967,  10.43671,  -1.36880,  -0.42022,  -7.97127,  -1.90042,   2.39986,   2.28451,   0.56973,   1.00000
   2.29441, -19.63199, -23.19730,  21.92640,  -2.83274,  -3.40431,   8.66368,   8.26736,   0.53547,  -2.64541,   6.42655,   0.00000
 -10.59829,   2.21263,   6.77360, -12.81092,  -0.97088,   0.08377, -11.88537,   8.37418,  -0.59080,  -4.83559,  -2.82180,   1.00000
 -15.96205,  -3.77299,  -8.27228, -12.18906,  -2.50611,  -1.37802,  -7.44506,  -3.85348,   5.03546,  -6.67912,   4.90027,   1.00000
 -34.20620, -23.89542, -16.53177, -10.31078,  -2.89742,  -1.42228,   8.42380,   6.59836,   2.47063, -10.57201,   2.50832,   0.00000
  22.81618, -10.29964, -17.91630,  33.11582,   1.44460,  -0.81272,  -6.07372,   5.48912,   1.88687,   1.19198,   2.49536,   1.00000
 -21.87171, -28.10822, -14.90549,   6.23651,  -1.19982,  -0.67483,   1.30047,   6.49387,  -0.12587,  -6.79399,  -1.76403,   0.00000
 -11.71402, -10.99556,  -8.93281,  -0.71846,  -0.81952,  -1.53320,   5.76904,   0.05690,   0.94741,  -3.59721,   1.04988,   1.00000
 -49.72971, -12.02146,  11.35268, -37.70824,  -3.18328,   0.07159, -16.09821,  -8.30633,   6.79324, -12.07690, -16.38016,   1.00000
  22.06440,  -5.85509,  -4.32564,  27.91949,   1.52490,   1.86881,  13.04275,   5.15012,   2.10568,  12.25247,   3.85688,   1.00000
  -3.01824,   4.81510,   3.71953,  -7.83334,   4.27875,   3.17771,   1.78770,  -0.71491,  -9.91090,   1.91567,  -2.08778,   1.00000
  39.52735,  29.66121,  13.01702,   9.86614,   7.34651,   2.50032,  12.96392,   0.39074,  -3.61299,  13.53933,   0.49246,   1.00000
  13.89936,  19.90352,   5.07130,  -6.00416,   4.97649,   2.85386,   0.92396,   0.34687,  -4.89822,   8.23553,   5.21810,   1.00000
 -22.22172,   2.34401, -10.68041, -24.56573,   0.34584,   1.23171,  -0.30779,  -0.71972,   2.45602,  -1.43243,   6.01742,   0.00000
 -24.51525,  -0.90092,  15.71296, -23.61433,  -2.17452,  -1.05781, -12.96312,  -3.41217,   5.67376,  -9.59254,  -4.02912,   0.00000
  29.21554,   7.72785,  -1.90754,  21.48770,  -0.03869,  -2.49185,  13.11025,   4.40882,   2.23741,   3.04573,   9.27619,   1.00000
   5.77707,   9.70097,   4.11606,  -3.92391,   1.85995,   0.24678,  -5.98135,   6.44880,   0.99673,   6.43798,   1.62869,   1.00000
  34.38178,  19.96503,   8.11524,  14.41675,  -1.24299,   0.69067, -10.11032, -15.00399,   1.84821,   5.12138,   1.98649,   0.00000
  -9.31558, -12.76939,   0.41582,   3.45381,  -3.06775,  -1.46409,  -1.24266,  -0.27033,   3.36923,  -1.07988,  -7.68968,   1.00000
 -38.71280,  -8.69493,  18.11091, -30.01788,  -5.55736,  -2.39867, -21.27798, -12.76844,   2.91152, -13.58895, -10.91495,   0.00000
  27.06077,  24.06385,  17.99255,   2.99692,   5.08749,   1.54718,  16.64121,   6.43555,  -3.10241,   4.12981,   2.77048,   1.00000
  16.13837,  26.95920,  15.61873, -10.82084,  -0.17147,  -1.03457,  11.88849,  -9.06091,   4.45047,   2.21209,  -0.91232,   1.00000
   5.46471,  -8.40211,  -0.47585,  13.86682,   2.04917,  -0.19725,  -4.47707,  11.42555,  -5.05781,   2.47123,   1.48110,   1.00000
  -4.72681, -17.98720,  -8.17846,  13.26039,  -1.13711,   0.22872, -12.74138,   2.93730,  -2.50964,  -1.77059,  -0.23604,   0.00000
  14.07138,  -0.13538,  -0.72318,  14.20676,   5.71679,   2.77382,  14.73719,   9.39487,  -8.61187,  15.00735,   3.79645,   1.00000
   5.77938,  16.04112,  13.91136, -10.26173,   2.59378,   2.23272,   2.55727,  -3.49142,  -6.57251,   4.79157,  -0.49500,   1.00000
  -7.30635,   6.42904,  -9.88037, -13.73538,   1.44767,   0.21457,  -5.91253,   5.92630,   1.78258,   3.92486,   5.55049,   1.00000
 -40.68633, -21.88718,  -9.86765, -18.79915,  -0.58799,   1.21585,  -9.90990,  -1.40526,   2.26838,  -2.94892, -11.51460,   1.00000
  50.95950,  16.91086, -12.11137,  34.04863,   5.44802,   3.08104,  22.60217,  20.29091,  -4.36984,  20.04304,  10.69303,   1.00000
  -2.71418, -22.97115, -25.15517,  20.25697,   1.61631,   2.10820,  -5.22291,   6.53585,  -6.10758,   0.75916,   6.62287,   0.00000
 -36.74505, -15.69183, -10.55149, -21.05322,  -0.27708,   0.41392,   0.29424,  -1.17165,   1.10591,  -0.56592,  -1.52236,   0.00000
  24.17421,  10.30530,  14.39661,  13.86891,   3.20284,  -0.70643,  10.36256,  -4.41599,  -2.03776,   0.77301,  -0.20057,   0.00000
 -27.63504,  -1.39803,  10.95874, -26.23701,   0.31603,   0.68273,   3.63335,   2.65401,  -2.24422,  -3.84901,  -4.70444,   1.00000
 -16.76553, -17.57521, -12.63050,   0.80968,  -4.73622,  -2.11717,  -0.58820,   4.63550,   6.38362, -14.09127,   5.76113,   0.00000
 -24.16221, -17.71492, -10.88943,  -6.44729,  -1.76654,   0.50136,  -1.58046,  -6.70695,   5.65235,  -5.56354,  -2.17725,   1.00000
 -11.59896,  -5.56420,   0.79089,  -6.03476,  -1.98844,  -0.88809,  -8.05230,  -2.74680,  -2.01800,  -9.80710,  -1.02801,   0.00000
  13.14830,  12.26224,   6.47539,   0.88606,  -3.34949,  -1.18872,   4.49411,  -6.89526,   8.40017,  -4.96315,   0.63781,   0.00000
   4.13081,   8.27116,   0.20878,  -4.14035,   2.02898,   3.76548,   0.61582,  -6.80162,   0.52419,   7.85138,   1.47964,   1.00000
  27.29764,  24.44309,   5.29407,   2.85454,  -2.81802,  -0.32822,  -9.40481,  -8.33973,   2.54362,  -0.75984,   7.07590,   1.00000
 -30.63199,   1.49094,  16.48124, -32.12293,  -0.67669,   0.00561,   2.93215,  -4.41874,  -4.99899,  -2.38611,  -1.55368,   0.00000
   2.10779,   6.95972,   7.23377,  -4.85192,  -4.33172,  -0.50546,   2.14720,  -2.63689,   0.65848,   1.54856,  -2.55239,   0.00000
 -18.88251, -29.92051,  -4.06532,  11.03801,   0.75117,   1.20465,   5.97374,  -5.49884,  -4.97845,  -6.98719,  -7.42182,   0.00000
 -64.84185, -46.26079, -19.06000, -18.58105,  -5.36749,  -0.95140, -13.09478,  -1.93011,  -1.13755,  -9.78764,  -9.87248,   0.00000
